Brand,Model,Size_in,Throat_in,Diameter_mm,Z_ohm,Re_ohm,Le_mH,Bl_Tm,Sd_cm2,Mms_g,Mmd_g,Cms_mm_per_N,Vas_L,Fs_Hz,Qms,Qes,Qts,Rms_kg_per_s,Xmax_mm,Power_W,Sensitivity_dB,XO_min_Hz,Freq_low_Hz,Source_URL
Faital Pro,HF144,,,,16.0,,,,,,,,,,,,,,,,,,,
Faital Pro,HF1440,,1.41,124,8.0,6.8,,,,,,,,,,,,,,120,109,700.0,500.0,
Faital Pro,HF146,,1.4,123,8.0,5.5,,,,,,,,,,,,,,80,109,900.0,700.0,
Faital Pro,HF1460,,1.41,120,8.0,5.6,,,,,,,,,,,,,,120,109,1000.0,600.0,
Faital Pro,HF146R,,1.4,123,8.0,5.5,,,,,,,,,,,,,,80,109,900.0,700.0,
Faital Pro,HF148C,,1.41,116,8.0,5.6,,,,,,,,,,,,,,100,110,900.0,600.0,
Faital Pro,HF200,,2.0,130.5,8.0,5.6,,,,,,,,,,,,,,70,109,900.0,500.0,
Faital Pro,HF2000,,2.0,130.5,8.0,5.6,,,,,,,,,,,,,,100,110,900.0,500.0,
Faital Pro,HF201,,2.0,170,8.0,5.6,,,,,,,,,,,,,,100,108,900.0,500.0,
Faital Pro,HF201,,,,16.0,,,,,,,,,,,,,,,,,,,
Faital Pro,HF204,,2.0,130.5,8.0,5.5,,,,,,,,,,,,,,80,108,900.0,500.0,
Faital Pro,HF204,,,,16.0,,,,,,,,,,,,,,,,,,,
Faital Pro,HF206,,2.0,130.5,8.0,5.5,,,,,,,,,,,,,,80,109,900.0,500.0,
Faital Pro,HF206,,,,16.0,,,,,,,,,,,,,,,,,,,
Faital Pro,HMF200,,2.0,144,8.0,5.5,,,,,,,,,,,,,,40,108,450.0,450.0,
Faital Pro,M5N8-80,5.0,,,8.0,5.5,0.22,9.6,102.0,6.8,,,1.7,180.0,1.9,0.45,0.36,,2.75,80.0,99.0,,,
Faital Pro,M5N8-80-12,,,,,,,,,,,,,,,,,,,,,,,
Faital Pro,M6N8-150,6.0,,,8.0,5.3,0.25,10.8,114.0,12.0,,,3.89,100.0,5.8,0.34,0.32,,3.9,150.0,94.0,,,
Faital Pro,W10N8-200,10.0,,,8.0,5.4,0.56,13.8,319.0,34.4,,,29.5,60.0,6.21,0.37,0.35,,4.92,200.0,97.0,,,
Faital Pro,W10N8-350,10.0,,,8.0,5.1,0.71,15.5,319.0,32.2,,,31.5,60.0,6.18,0.26,0.25,,5.75,350.0,98.0,,,
Faital Pro,W12N8-200,12.0,,,8.0,5.4,0.56,13.7,490.4,44.7,,,77.3,50.0,7.2,0.4,0.38,,4.92,200.0,99.0,,,
Faital Pro,W12N8-350,12.0,,,8.0,5.1,0.78,16.1,486.5,52.3,,,65.0,50.0,6.91,0.32,0.3,,5.75,350.0,98.0,,,
Faital Pro,W6N8-120,6.0,,,8.0,5.9,0.35,10.3,113.0,11.7,,,3.9,100.0,6.8,0.41,0.38,,5.0,120.0,95.0,,,
Faital Pro,W8N8-150,8.0,,,8.0,5.8,0.55,9.9,222.0,20.9,,,14.4,76.0,4.7,0.59,0.52,,5.52,150.0,94.0,,,
Faital Pro,W8N8-150,,,,16.0,,,,,,,,,,,,,,,,,,,
Faital Pro,W8N8-200,8.0,,,8.0,5.1,0.6,8.9,177.0,23.0,,,9.0,74.0,5.3,0.69,0.61,,8.48,200.0,92.0,,,
Fane,Colossus18SB,,,,,,,,,,,,,,,,,,,,,,,
Fane,Colossus18XB,,,,8.0,,,,,,,,,,,,,,,,,,,
Fane,ColossusPrime18XS,,,,8.0,,,,,,,,,,,,,,,,,,,
Fane,Sovereign10-300/2,,,,,,,,,,,,,,,,,,,,,,,
Fane,Sovereign10-300/2B-Stock,,,,,,,,,,,,,,,,,,,,,,,
Fane,Sovereign12-250TC,,,,,,,,,,,,,,,,,,,,,,,
Fane,Sovereign12-500LF,,,,,,,,,,,,,,,,,,,,,,,
Fane,Sovereign15-400LF,,,,,,,,,,,,,,,,,,,,,,,
Fane,Sovereign15-600LF,,,,,,,,,,,,,,,,,,,,,,,
Fane,Sovereign6-100,,,,,,,,,,,,,,,,,,,,,,,
Fane,Sovereign8-225,,,,,,,,,,,,,,,,,,,,,,,
Fane,SovereignPro12-500,,,,,,,,,,,,,,,,,,,,,,,
Fane,SovereignPro15-600LF,,,,,,,,,,,,,,,,,,,,,,,
Fane,SovereignPro8-225,,,,,,,,,,,,,,,,,,,,,,,
Fostex,USM300H,,,,,,,,,,,,,,,,,,,,,,,
Fountek,FW168K,,,,,,,,,,,,,,,,,,,,,,,
Fun Generation,"PL115Ersatztieftöner15""",,,,,,,,,,,,,,,,,,,,,,,
GRS,10PF,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,10PR,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,10PT,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,10SFPC-B,,,,,,,,,,,,,,,,,,,,,,,
GRS,10SW,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,10SW-4HE,,,,,,,,,,,,,,,,,,,,,,,
GRS,12PF,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,12PR,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,12PT,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,12SFPC-B,,,,,,,,,,,,,,,,,,,,,,,
GRS,12SMP,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,12SMP,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,12SW,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,12SW-4HE,,,,,,,,,,,,,,,,,,,,,,,
GRS,15PF,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,15PT,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,15SSW-4HE,,,,,,,,,,,,,,,,,,,,,,,
GRS,18PT,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,3FR,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,4FR,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,4PF,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,4SMP,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,5SMP,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,5SMP,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,6LPSW,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,6PF,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,6PR,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,6PT,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,6SMP,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,8FR,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,8PF,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,8PR,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,8PT,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,8SMP,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,8SMP,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,8SW,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,8SW-4HE,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,K-33,,,,4.0,,,,,,,,,,,,,,,,,,,
GRS,RSB901,,,,1.0,,,,,,,,,,,,,,,,,,,
GRS,RSRMO,,,,8.0,,,,,,,,,,,,,,,,,,,
GRS,S115V-HF,,,,16.0,,,,,,,,,,,,,,,,,,,
GRS,S115V-LF,,,,8.0,,,,,,,,,,,,,,,,,,,
Harley Benton,ErsatzlautsprecherHBW-35,,,,,,,,,,,,,,,,,,,,,,,
Harley Benton,HB40BReplacementspeaker,,,,,,,,,,,,,,,,,,,,,,,
Harley Benton,HB40RReplacementspeaker,,,,,,,,,,,,,,,,,,,,,,,
HiVi,B2S,,,,,,,,,,,,,,,,,,,,,,,
HiVi,B3N,,,,,,,,,,,,,,,,,,,,,,,
HiVi,B4N,,,,,,,,,,,,,,,,,,,,,,,
HiVi,D10.8,,,,,,,,,,,,,,,,,,,,,,,
HiVi,DM-7500,,,,,,,,,,,,,,,,,,,,,,,
HiVi,DMA-A,,,,,,,,,,,,,,,,,,,,,,,
HiVi,F10,,,,,,,,,,,,,,,,,,,,,,,
HiVi,F5,,,,,,,,,,,,,,,,,,,,,,,
HiVi,F6,,,,,,,,,,,,,,,,,,,,,,,
HiVi,F8,,,,,,,,,,,,,,,,,,,,,,,
HiVi,L6,,,,4.0,,,,,,,,,,,,,,,,,,,
HiVi,M3N,,,,,,,,,,,,,,,,,,,,,,,
HiVi,M3N-B,,,,,,,,,,,,,,,,,,,,,,,
HiVi,M4N,,,,,,,,,,,,,,,,,,,,,,,
HiVi,M4N-B,,,,,,,,,,,,,,,,,,,,,,,
HiVi,M5N,,,,,,,,,,,,,,,,,,,,,,,
HiVi,M5N-B,,,,,,,,,,,,,,,,,,,,,,,
HiVi,M6N,,,,,,,,,,,,,,,,,,,,,,,
HiVi,M8N,,,,1.0,,,,,,,,,,,,,,,,,,,
HiVi,M8N,,,,,,,,,,,,,,,,,,,,,,,
HK Audio,"18""ReplacementWooferPR:O18S",,,,,,,,,,,,,,,,,,,,,,,
Jantzen Audio,JA-8008HMQ,,,,,,,,,,,,,,,,,,,,,,,
JBL,2226H,,,,,,,,,,,,,,,,,,,,,,,
JBL,2241H,,,,,,,,,,,,,,,,,,,,,,,
JBL,"2412H-1,1""-Driver",,,,,,,,,,,,,,,,,,,,,,,
JBL,"2412HSinglePack,1""-Driver",,,,,,,,,,,,,,,,,,,,,,,
JBL,2414H,,,,,,,,,,,,,,,,,,,,,,,
JBL,C5003,,,,,,,,,,,,,,,,,,,,,,,
JBL,Control1ProWoofer,,,,,,,,,,,,,,,,,,,,,,,
JBL,M115-8AReplacementWoofer,,,,,,,,,,,,,,,,,,,,,,,
JBL Selenium,D202Ti,,,,,,,,,,,,,,,,,,,,,,,
JBL Selenium,D220Ti,,,,8.0,,,,,,,,,,,,,,,,,,,
JBL Selenium,D250-XGW,,,,,,,,,,,,,,,,,,,,,,,
JBL Selenium,D350,,,,,,,,,,,,,,,,,,,,,,,
Jensen,"JetSeriesTornado12""",,,,8.0,,,,,,,,,,,,,,,,,,,
LaVoce,CAN123.00T,,,,,,,,,,,,,,,,,,,,,,,
LaVoce,CAN123.00TH,,,,,,,,,,,,,,,,,,,,,,,
LaVoce,CAN143.00T,,,,,,,,,,,,,,,,,,,,,,,
LaVoce,CAN143.00TH,,,,,,,,,,,,,,,,,,,,,,,
LaVoce,CPF082.00K,,,,4.0,3.2,0.25,8.48,220,18.8,,,10.66,93,5.72,0.49,0.45,,3.3,200,95.5,,,
LaVoce,CSF051.21,,,,8.0,,,,,,,,,,,,,,,,,,,
LaVoce,CSF061.70K,,,,,,,,,,,,,,,,,,,,,,,
LaVoce,CSF082.00K,,,,,,,,,,,,,,,,,,,,,,,
LaVoce,FBASS10-18,10.0,,,8.0,5.6,0.49,12.48,353.0,32.18,,,32.4,65.0,4.84,0.48,0.43,,4.5,150.0,96.0,,,
LaVoce,FBASS12-20,12.0,,,8.0,5.3,0.6,13.26,543.0,50.73,,,75.41,53.0,4.71,0.51,0.46,,4.3,200.0,97.0,,,
LaVoce,FBASS15-20,15.0,,,8.0,5.2,0.69,12.78,855.0,70.34,,,234.41,40.0,8.71,0.57,0.53,,4.3,200.0,98.0,,,
LaVoce,FSF030.70,2.76,,,8.0,6.3,0.06,3.47,33,2.2,,,1.17,123,5.87,0.89,0.77,,2.1,30,86.5,,,
LaVoce,FSF041.00,3.94,,,8.0,5.8,0.05,4.27,56,4.1,,,1.57,132,4.09,1.07,0.85,,2.2,40,89,,,
LaVoce,FSF122.02,12.0,,,8.0,5.9,0.55,14.76,531.0,42.5,,,68.7,59.0,5.18,0.43,0.39,,3.2,150.0,98.5,,,
LaVoce,FSN020.71F,1.97,,,8.0,6.4,0.062,3.24,18,1.17,,,0.22,212,6.36,0.95,0.82,,2.4,15,86.5,,,
LaVoce,FSN020.72,1.97,,,8.0,6.2,0.063,3.19,18,1.44,,,0.18,210,4.42,1.16,0.92,,2.3,15,84.5,,,
LaVoce,FSN021.02,1.97,,,8.0,5.7,0.1,3.44,18,1.7,,,0.3,151,5.5,0.77,0.68,,2.3,25,85,,,
LaVoce,FSN030.71,2.76,,,8.0,6.2,0.07,3.82,33,2.08,,,1.04,134,6.2,0.74,0.67,,2.1,30,88.5,,,
LaVoce,FSN030.72,2.76,,,8.0,6.2,0.2,4.99,33,2.16,,,1.12,127,7.53,0.43,0.41,,2.1,30,90.5,,,
LaVoce,FSN041.00,3.94,,,8.0,6,0.06,6.87,56,4.71,,,1.84,114,3.64,0.43,0.38,,2.2,40,91.5,,,
LaVoce,LBASS12-15,12.0,,,8.0,5.4,0.7,10.08,535.0,44.3,,,160.93,38.0,3.43,0.56,0.48,,4.7,100.0,95.5,,,
LaVoce,LBASS15-15,15.0,,,8.0,5.6,0.88,9.89,855.0,66.8,,,284.84,37.0,4.72,0.88,0.74,,4.7,100.0,96.0,,,
LaVoce,MAF061.50,6.5,,,8.0,5.5,0.29,10.54,132.0,10.4,,,1.9,177.0,5.77,0.57,0.52,,3.6,120.0,96.5,,,
LaVoce,MAF082.00,8.0,,,8.0,5.7,0.46,17.2,220.0,21.2,,,11.3,85.0,3.11,0.22,0.2,,2.6,200.0,98.5,,,
LaVoce,MAF103.00,10.0,,,8.0,5.2,0.58,20.62,350.0,41.0,,,14.88,85.0,5.77,0.27,0.25,,2.2,350.0,99.0,,,
LaVoce,MAN061.80,6.5,,,8.0,5.56,0.09,11.03,132.0,13.26,,,1.59,172.0,4.69,0.65,0.57,,3.0,150.0,94.5,,,
LaVoce,MAN062.00,6.5,,,8.0,5.7,0.31,12.72,132.0,14.5,,,4.07,103.0,2.83,0.33,0.3,,3.9,250.0,95.0,,,
LaVoce,MAN062.00,,,,16.0,,,,,,,,,,,,,,,,,,,
LaVoce,NBASS10-20,10.0,,,8.0,5.2,0.75,12.5,353.0,38.2,,,43.38,52.0,5.52,0.42,0.39,,6.6,150.0,95.5,,,
LaVoce,NBASS12-30,12.0,,,8.0,5.2,1.0,19.53,531.0,69.7,,,68.63,46.0,5.56,0.27,0.26,,6.6,400.0,97.5,,,
LaVoce,NBASS15-30,15.0,,,8.0,5.1,1.05,19.2,855.0,102.1,,,143.06,42.0,8.56,0.38,0.36,,6.6,400.0,98.5,,,
LaVoce,SAF184.01,18.11,,,8.0,4.8,1.52,25.15,1150,199.82,,,192.78,35,4.22,0.33,0.31,,6.6,700,98,,,
LaVoce,SAF184.02,18.11,,,8.0,4.9,1.69,25.5,1150,239.2,,,136.63,38,6.48,0.43,0.41,,8.4,1200,96.5,,,
LaVoce,SAF184.03,,,,4.0,,,,,,,,,,,,,,,,,,,
LaVoce,SAF184.03,18.11,,,8.0,5.7,1.97,28.6,1220,265.6,,,223.28,30,6.73,0.35,0.33,,12.1,1500,96,,,
LaVoce,SAF184.04,18.11,,,8.0,5.7,1.9,26.54,1220,275.55,,,134.81,38,7.65,0.53,0.50,,12.5,1500,95,,,
LaVoce,SAF184.05,18.11,,,8.0,5.7,1.51,25.59,1150,220.7,,,134.76,40,5.42,0.48,0.44,,7.7,1000,96,,,
LaVoce,SAF184.50,18.11,,,8.0,5.4,2.5,30.9,1220,300.11,,,136.92,36,5.59,0.38,0.36,,12.5,1800,96,,,
LaVoce,SAF214.50,20.87,,,8.0,5.5,2.67,30.21,1690,397.88,,,250.6,32,5.16,0.48,0.44,,12.5,2000,96,,,
LaVoce,SAN184.02,18.11,,,8.0,5.4,1.88,26.95,1220,245.9,,,149.55,38,4.99,0.44,0.40,,8.6,1200,96.5,,,
LaVoce,SAN184.03,18.11,,,8.0,5.7,2.13,27.75,1220,259.28,,,157.98,36,5.64,0.44,0.41,,12.5,1500,96,,,
LaVoce,SAN184.50,18.11,,,8.0,5.4,4.2,38.0,1220,325.3,,,123.74,36,7.27,0.28,0.27,,15.4,1700,97,,,
LaVoce,SAN184.51,18.11,,,2.0,1.2,0.38,18.79,1220,306.6,,,132.7,36,5.04,0.24,0.23,,19.5,1700,97.6,,,
LaVoce,SAN214.50,,,,4.0,,,,,,,,,,,,,,,,,,,
LaVoce,SAN214.50,20.87,,,8.0,5.2,4.65,39.62,1690,426.9,,,218.27,33,6.14,0.29,0.28,,15.4,1700,98,,,
LaVoce,SAN215.30,20.87,,,8.0,5.4,2.76,38.34,1690,464.4,,,204.15,33,5.48,0.35,0.33,,14.9,2000,97,,,
LaVoce,SSF082.00L,7.87,,,8.0,5.2,2.51,14.67,220,66.3,,,9.84,52,9.94,0.52,0.49,,9.2,350,88,,,
LaVoce,SSF102.40,,,,4.0,,,,,,,,,,,,,,,,,,,
LaVoce,SSF102.40,10.0,,,8.0,6.7,2.42,14.01,350.0,73.4,,,39.54,39.0,8.96,0.61,0.57,,8.3,250.0,88.5,,,
LaVoce,SSF102.40-4-12in,,,,,,,,,,,,,,,,,,,,,,,
LaVoce,SSF102.50L,10.0,,,8.0,5.7,1.33,14.71,350.0,74.54,,,30.68,44.0,5.6,0.54,0.49,,11.4,400.0,90.5,,,
LaVoce,SSF122.50L,12.0,,,8.0,5.5,1.21,17.64,531.0,99.39,,,57.79,42.0,5.36,0.46,0.43,,11.5,400.0,93.5,,,
LaVoce,SSF153.00,15,,,4.0,3.4,1.05,16.7,855,111,,,134,42,4.66,0.36,0.33,,7,400,107.6,,,
LaVoce,SSF153.00,15.0,,,8.0,5.1,1.06,18.65,855.0,103.7,,,116.92,47.0,5.19,0.44,0.41,,6.7,400.0,98.0,,,
LaVoce,SSF153.00-8-alt,,,,,,,,,,,,,,,,,,,,,,,
LaVoce,TN100.70,0.98,,,8.0,5.9,,1.75,5.6,0.16,,,,1500,2,2.9,1.2,,,,89,,,
LaVoce,TN101.00,1.02,,,8.0,5.6,,2.5,6.6,0.21,,,,1600,4.03,1.92,1.3,,,,91.5,,,
LaVoce,TN131.00,1.26,,,8.0,5.8,,2.9,8.8,0.34,,,,1250,2.3,1.84,1.00,,,,92,,,
LaVoce,WAF061.80,6.5,,,8.0,4.7,0.34,9.46,132.0,20.1,,,7.26,65.0,8.82,0.44,0.42,,4.9,150.0,91.0,,,
LaVoce,WAF082.00,7.87,,,8.0,5.5,0.185,12.51,220,23.6,,,11.92,78,3.66,0.41,0.37,,6.3,200,95,,,
LaVoce,WAF102.50,10.0,,,8.0,5.7,0.68,14.62,350.0,33.7,,,23.66,74.0,4.01,0.42,0.38,,5.1,250.0,97.0,,,
LaVoce,WAF102.50A,10.0,,,8.0,5.5,0.8,15.8,350.0,38.4,,,21.68,73.0,5.34,0.38,0.36,,4.8,250.0,97.0,,,
LaVoce,WAF102.51,10.0,,,8.0,5.7,0.9,15.6,350.0,42.5,,,21.4,70.0,7.16,0.44,0.42,,5.95,350.0,95.5,,,
LaVoce,WAF122.50,,,,4.0,,,,,,,,,,,,,,,,,,,
LaVoce,WAF122.50,12.0,,,8.0,5.6,0.94,17.9,531.0,62.1,,,50.95,56.0,6.41,0.39,0.36,,6.1,350.0,97.5,,,
LaVoce,WAF123.00,,,,4.0,,,,,,,,,,,,,,,,,,,
LaVoce,WAF123.00,12.0,,,8.0,4.7,0.82,18.08,531.0,61.8,,,65.04,50.0,4.93,0.28,0.26,,7.0,500.0,99.0,,,
LaVoce,WAF123.01,12.0,,,8.0,4.8,0.75,17.08,531.0,63.2,,,38.24,65.0,6.32,0.42,0.4,,7.5,500.0,98.0,,,
LaVoce,WAF123.02,12.0,,,8.0,5.2,0.48,18.25,531.0,56.5,,,80.41,47.0,5.29,0.26,0.25,,4.4,500.0,99.0,,,
LaVoce,WAF124.01,12.0,,,8.0,5.2,1.45,25.4,531.0,102.6,,,51.87,43.0,4.1,0.23,0.22,,8.3,1000.0,96.5,,,
LaVoce,WAF124.02,12.0,,,8.0,5.0,0.9,18.23,531.0,76.9,,,53.65,49.0,5.08,0.36,0.33,,8.2,600.0,96.5,,,
LaVoce,WAF153.00,15.0,,,8.0,4.7,0.91,17.88,855.0,99.2,,,146.26,43.0,9.0,0.39,0.37,,7.0,500.0,99.0,,,
LaVoce,WAF153.02,15.0,,,8.0,5.1,0.49,18.51,855.0,86.6,,,229.13,36.0,8.72,0.3,0.29,,4.9,500.0,99.5,,,
LaVoce,WAF153.03,15.0,,,8.0,5.2,1.09,25.26,855.0,106.5,,,127.0,44.0,4.93,0.24,0.23,,6.7,500.0,100.5,,,
LaVoce,WAF154.00,15.0,,,8.0,5.8,1.88,27.35,855.0,167.3,,,109.68,38.0,5.74,0.31,0.29,,12.1,1500.0,96.0,,,
LaVoce,WAF154.01,15.0,,,8.0,5.4,1.7,26.29,855.0,160.5,,,101.39,40.0,7.04,0.32,0.3,,9.1,1000.0,97.0,,,
LaVoce,WAF154.02,15.0,,,8.0,5.8,1.75,22.95,855.0,148.6,,,104.65,41.0,9.51,0.42,0.4,,7.6,800.0,96.0,,,
LaVoce,WAF154.03,15.0,,,8.0,6.2,0.17,23.51,855.0,98.0,,,166.56,40.0,5.29,0.28,0.26,,5.2,850.0,99.0,,,
LaVoce,WAN061.80,6.5,,,8.0,5.8,0.28,10.88,132.0,15.5,,,11.18,60.0,6.91,0.29,0.27,,5.2,200.0,93.0,,,
LaVoce,WAN061.80,,,,16.0,,,,,,,,,,,,,,,,,,,
LaVoce,WAN082.01,7.87,,,8.0,5.1,0.36,14.45,220,26.5,,,9,85,4.8,0.35,0.32,,5.8,200,96,,,
LaVoce,WAN082.02,7.87,,,8.0,5.2,0.02,17.76,220,29.9,,,8.97,80,4.88,0.25,0.23,,5.8,200,96.5,,,
LaVoce,WAN102.50,10.0,,,8.0,5.6,0.52,15.3,350.0,32.6,,,22.4,78.0,4.73,0.38,0.35,,5.1,300.0,97.0,,,
LaVoce,WAN102.50,,,,16.0,,,,,,,,,,,,,,,,,,,
LaVoce,WAN102.50LD,10.0,,,8.0,7.3,1.27,19.64,350.0,67.6,,,23.88,52.0,7.84,0.42,0.4,,11.5,300.0,91.5,,,
LaVoce,WAN103.01,10.0,,,8.0,5.5,0.72,20.57,350.0,39.6,,,22.29,70.0,5.94,0.23,0.22,,5.0,450.0,99.0,,,
LaVoce,WAN103.01,,,,16.0,,,,,,,,,,,,,,,,,,,
LaVoce,WAN123.00,,,,4.0,,,,,,,,,,,,,,,,,,,
LaVoce,WAN123.00,12.0,,,8.0,4.8,0.69,17.9,531.0,61.5,,,68.8,49.0,6.54,0.28,0.27,,6.9,500.0,99.0,,,
LaVoce,WAN123.01,12.0,,,8.0,5.2,0.96,24.02,531.0,76.8,,,40.0,57.0,6.6,0.25,0.24,,6.6,500.0,98.5,,,
LaVoce,WAN124.01,12.0,,,8.0,5.2,1.57,26.0,531.0,103.2,,,57.27,39.0,5.09,0.22,0.21,,8.3,1000.0,95.5,,,
LaVoce,WAN143.00,13.5,,,8.0,5.3,0.8,18.7,713.0,87.0,,,102.88,45.0,4.96,0.38,0.35,,7.5,500.0,98.0,,,
LaVoce,WAN153.00,15.0,,,8.0,4.7,0.76,17.33,855.0,101.4,,,139.2,43.0,9.49,0.43,0.41,,7.0,500.0,98.5,,,
LaVoce,WAN153.01,15.0,,,8.0,5.34,1.06,24.79,855.0,107.6,,,126.2,44.0,4.3,0.26,0.24,,6.6,600.0,100.0,,,
LaVoce,WAN154.00,15.0,,,8.0,5.1,1.48,24.88,855.0,197.78,,,82.76,40.0,4.48,0.41,0.38,,12.4,1500.0,95.0,,,
LaVoce,WAN154.01,15.0,,,8.0,5.3,1.65,26.47,855.0,156.8,,,109.66,39.0,6.8,0.29,0.28,,8.6,1000.0,97.5,,,
LaVoce,WSF030.70,2.76,,,8.0,6.3,0.32,4.65,33,3.5,,,0.89,112,4.33,0.71,0.61,,3.3,30,85.5,,,
LaVoce,WSF051.02,5.12,,,8.0,5.6,0.27,6.4,86,7.26,,,3.26,106,7.02,0.66,0.6,,3.1,60,91.5,,,
LaVoce,WSF061.52,6.5,,,8.0,5.5,0.42,10.81,143.0,13.3,,,6.62,91.0,5.42,0.36,0.34,,3.8,125.0,95.0,,,
LaVoce,WSF061.52,,,,16.0,,,,,,,,,,,,,,,,,,,
LaVoce,WSF081.82,7.87,,,8.0,5.7,0.49,11.25,220,19.4,,,14.3,79,2.95,0.43,0.38,,6.2,150,95.5,,,
LaVoce,WSF101.70G,10.0,,,8.0,7.5,0.51,11.9,356.0,20.7,,,36.0,78.0,11.4,0.53,0.5,,2.7,60.0,98.0,,,
LaVoce,WSF102.00,10.0,,,8.0,5.2,0.5,11.62,350.0,30.4,,,34.03,65.0,5.73,0.48,0.45,,5.2,175.0,97.0,,,
LaVoce,WSF102.50,10.0,,,8.0,5.6,0.82,15.06,350.0,33.0,,,32.69,64.0,5.32,0.33,0.31,,4.8,250.0,97.5,,,
LaVoce,WSF121.70G,12.0,,,8.0,6.6,0.58,13.6,506.0,33.9,,,41.0,82.0,11.7,0.62,0.59,,2.7,100.0,99.0,,,
LaVoce,WSF122.02,12.0,,,8.0,5.2,0.53,12.81,531.0,44.8,,,88.39,51.0,4.02,0.45,0.41,,4.3,200.0,98.0,,,
LaVoce,WSF122.50,12.0,,,8.0,5.6,0.82,17.2,531.0,59.5,,,70.23,49.0,6.64,0.35,0.33,,4.7,250.0,97.5,,,
LaVoce,WSF152.50,15.0,,,8.0,5.6,0.77,16.16,855.0,90.3,,,137.9,46.0,5.12,0.56,0.5,,4.7,250.0,97.5,,,
LaVoce,WSN041.00,3.94,,,8.0,5.6,0.28,8.3,56,5.9,,,1.79,104,7.06,0.32,0.30,,4,40,91.5,,,
LaVoce,WSN061.52,,,,4.0,,,,,,,,,,,,,,,,,,,
LaVoce,WSN061.52,6.5,,,8.0,5.6,0.42,9.88,132.0,12.86,,,5.92,90.0,5.31,0.42,0.39,,3.8,125.0,94.0,,,
LaVoce,WSN061.52,,,,16.0,,,,,,,,,,,,,,,,,,,
LaVoce,WSN102.50,10.0,,,8.0,4.9,0.61,14.05,350.0,36.05,,,20.71,76.0,4.85,0.43,0.39,,2.9,300.0,97.5,,,
LaVoce,WSN122.50,,,,4.0,,,,,,,,,,,,,,,,,,,
LaVoce,WSN122.50,12.0,,,8.0,5.7,0.77,15.85,531.0,52.3,,,69.44,53.0,4.31,0.39,0.36,,4.7,250.0,97.5,,,
LaVoce,WSN152.50,15.0,,,8.0,5.6,0.773,16.24,855.0,90.5,,,159.9,43.0,10.22,0.52,0.49,,4.7,250.0,97.5,,,
LaVoce,WXF15.400,15.0,,,8.0,5.6,0.84,18.92,855.0,78.9,,,170.04,44.0,3.55,0.34,0.31,,5.2,400.0,99.5,,,
LaVoce,WXF15.800,15.0,,,8.0,5.1,0.92,22.62,855.0,130.6,,,90.34,47.0,6.14,0.39,0.36,,7.7,800.0,98.0,,,
Markaudio,Alpair-11MSGold,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,Alpair-11MSGrey,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,Alpair-12P,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,Alpair-5G,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,Alpair-5Grey,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,Alpair-7MSGold,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,Alpair-7MSGrey,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHBW-70,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHN-110,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHN-40,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHN-40P,,,,,,,,,,,,,,,,,,,,,,,
Markaudio,CHN-50,,,,,,,,,,,,,,,,,,,,,,,
